Review_title,Review_body,Review_rating,Review_date,l_date_time,Product_url,session_id,year,quarter,month,text,words,mkt,ext_time,entered_words,u_email,u_feedback
The product is light weight and good in performance,"

  The laptop even though it's a 15.6 screen, the laptop appears to be like a notebook as they reduced the frame size width which is easy to handle.. I ordered for silver one as shown in image but as it was delivers it was dark grey in color. But I liked it and didn't think of a return. The one negative feedback is as I ordered for a silver  color body laptop as in image but the one delivered was dark grey in color for the body.

",5.0,2020-10-19 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,the ,['the'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Value for money,"

  Good performance, value for money, Good battery backup, Display is good, light weight, simply awesome. I bought in offer of Rs66k

",5.0,2020-10-18 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,valu ,['valu'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Does the job!,"

  Been using it for around a month now. It is light, compact and has good battery life (approx 11 hours) . Latches on to Wifi well, sound quality and camera is also good. Pretty satisfied with the product. Be aware that it has Windows10 home version and not Pro, so you cannot use Remote Desktop option.

",5.0,2020-10-16 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,doe ,['doe'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Hinges problem facing,"

  Hinges issues with this model10 out of 9 are facing same problems as told by Lenovo technicianBut Lenovo fixes this issue at onsite for free but takes 20 days..My view is go for it machine is just lika a beastBut only hinges issuesLaptop rating 5 out of 5 but due to hinge issues  i am giving 1 star

",1.0,2020-10-13 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,hing ,['hing'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Display started behaving abnormally after 1 year of use,"

  This laptop is a great package you might get in this range. But after 1 year of use, my laptop screen suddenly developed pink patches all over the screen. And unfortunately my warranty was over so the Lenovo chat/email service didn't address my issue and I had to get it repaired from the service centre. Although the same problem might not happen with you because I used my laptop extensively (about 12 hours a day), and developing a issue after such a heavy use is normal. But if you are considering buying this laptop I will highly recommend extending your warranty from 1 year to about 3 years by paying some extra charges on pcsupport.lenovo.com

",3.0,2020-10-11 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,display ,['display'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Defective product,"

  I received the product today. The product Lenovo S 340 restarts with blue screen and camera quality is very poor. When attempted to update,  multiple times it restarts and enters into update window and/or blue screen.The quality of laptop performance is not verified prior to sending to market. Highly disappointing product from Lenovo.

",1.0,2020-10-05 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,defect ,['defect'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Best in class,"

  Best laptop from lenovo in the budget of 60-70kNote i got this at 61k from lenovo offline showroom....so i would suggest you to buy it offline as here you are paying 10k extra plus you have to wait also....I heard about the screen flickering issue from reviews but i have not faced any screen flickering issue till using it for 5 months now.....For specification you can read other reviews.... This is very useful for student and professional for coding use.....gamers stay away.....u can play games in it  but it's not built for gaming purpose nd may face issues later...

",5.0,2020-10-04 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,best ,['best'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
"Pathetic build quality, heating issue, horrible customer service, and just another average laptop.","

  Bought this laptop in August looking at the decent specifications, didn't know that the disappointment will start in September. The bezel of the laptop came out in less than a month and since then to date, I am following up with the customer relationship team of Lenovo to resolve this but absolutely no response. The build quality of the laptop and the body of laptop is, simply put, horrible. The battery life is decent however it faces a heating issue. The good thing is the privacy shutter can hide the pathetic camera of the laptop. So not go by the fancy specifications of the laptop, trust me this comes from personal experience, it's not worth it. I have now understood why people keep recommending HP & DELL only over Lenovo. I am writing this so that no one has to learn this the hard way like I did. Do not buy this laptop. Lenovo is one of those companies which has zero after sale interest. Neither will Amazon help you.

",1.0,2020-10-03 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,pathet ,['pathet'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Awsome,"

  Awsome.......😁😁😁

",5.0,2020-10-02 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,awsom ,['awsom'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Go for it😀😀😄😄,"

  Best laptop in this price range .I got it for 69000 has extra features like - finger print  and backlight keyboard.Best laptop in my life.I loved it . Go for it

",5.0,2020-10-01 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,4,10,Go ,['Go'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Very nice product,"

  I purchased it after a good research. Now I am very happy with it. I am using it 10hrs in a day and wonderful experience in every minute

",4.0,2020-09-27 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,veri ,['veri'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Happy Customer,"

  The product arrived in good condition. As the warranty is from manufacturing date, I have 11 month warranty remaining. Not a big deal for me, as I fix my own laptop.With a weeks testing, the laptop is good for decent workloads. People who face issue (crashes etc.) watching YouTube videos, make sure to make nvidia your default graphics card for your browsers and other applications. The default is intel’s integrated graphics card. Sadly you have to set this for each program individually. This also frees up CPU resources. 8gb ram is okay (no lag found yet) for normal workloads. Will upgrade the ram to 12/16gb as need arise. Battery life is okayish with battery lasting for 5-6 hrs with moderate use. This could have been better.

",4.0,2020-09-26 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,happi ,['happi'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Satisfied❤❣,"

  Best laptop for coding.Good battery.Stylish.1.8kg is Light weight but still fells a bit heavy.Satisfied❣❤

",5.0,2020-09-26 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,best ,['best'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Everything cool but battery was poor,"

  Battery life is very poor

",3.0,2020-09-22 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,everyth ,['everyth'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Great performance,"

  Performance is really good. Quite fast and great clarity. It is lightweight but battery does last long

",5.0,2020-09-20 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,great ,['great'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Highly recommended,"

  Great product. Performance & style very good. Highly recommended.

",5.0,2020-09-20 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,highli ,['highli'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Waste your money spending on this laptop.,"

  I bought this laptop very recently. At first, I heard a sound near hinge and after two days the display fittings started to come out and the service center's are the worst that I ever saw in my life.If you want to waste your money spending on Lenovo laptops. You can go ahead.

",1.0,2020-09-19 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,wast ,['wast'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Hinges issue,"

  After 3 moths got issue the left hinge. Service provider told every model of the product having same issue. Now they have pasted but I don't know again when it opens.

",2.0,2020-09-19 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,hing ,['hing'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Excellent,"

  Excellent

",5.0,2020-09-19 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,excel ,['excel'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Good Product,"

  Positive:Fast charging, Good battery backup, Weight considerably less, A feature packed product with reasonable cost.Color is great.Negative: Key pad can be improved, touch pad position can be located at centre

",5.0,2020-09-18 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,good ,['good'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Nice laptop,"

  Nice laptop

",4.0,2020-09-10 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,nice ,['nice'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Manufacturing defect in this Laptop model,"

  Purchased the Laptop two months back. This product has a manufacturing defect which is known to Lenovo. In two months of use, the Laptop screen has got detached (in part) from the screen frame and the laptop needs to be used as a desktop till it is repaired. The Lenovo service centre requires to keep the Laptop for at leat 2 weeks to replace the laptop screen frame.  Since Lenovo was aware of this defect they should have recalled the unsold stock with their Customers and rectified the defect.

",2.0,2020-09-06 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,manufactur ,['manufactur'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Perfect . no issue so far,"

  Excellent

",5.0,2020-09-04 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,perfect ,['perfect'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Excellent laptop for business use,"

  Fast, light, good battery life, good looking

",5.0,2020-09-04 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,excel ,['excel'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Met my expectations.,"

  I got this laptop in ₹66490. After a lot of research, it was the best in this price range. I am fully satisfied with it. Amazon service is also good.

",5.0,2020-09-03 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,met ,['met'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
"Laptop is ohk, but have heating issue","

  Laptop is good but have heating issue  , after replacement got the new but this also have same heating issue.

",4.0,2020-09-03 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,9,laptop ,['laptop'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Charger not working,"

  The charger is not working after 10days of purchasing and I am not getting the replacement.

",2.0,2020-08-31 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,charger ,['charger'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Lenovo Ideapad S540 review,"

  very lightweight, sleek andvery good  performance after one months use now..looks like it is really a good buy. for this price range and specs

",4.0,2020-08-28 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,lenovo ,['lenovo'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Overall a really good laptop,"

  For a 15 Inch laptop it is light weight. I have a combo of 256GB (SSD) + 1 TB.I occasionally play CS:Go. Though I would not recommend it for gaming as it gets heated during gaming.

",4.0,2020-08-27 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,overal ,['overal'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
REVIEW AFTER ONE MONTH OF FULL USAGE,"

  PROS :1. Looks wise its is a best product2. Delivery at time3. Battery life is up to 8-9 hours4. Aluminum body make it classy5. Graphic of 2 GB NVIDIA also have Great picture quality6. For programmer it is an Awesome product.Beacause of 256 SSD and it is expandableCONS :1. Little heavy in weight2.  Camera Quality is not up to the mark.

",5.0,2020-08-27 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,review ,['review'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Smart looking and stylish,"

  Good looking smart and stylish designEverything is well and goodBut I felt some disappoint ment in camera quality

",5.0,2020-08-26 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,smart ,['smart'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Screen hinge glue coming out within 2 weeks of light usage,"

  It is not even 2 weeks since i started using this laptop, and even with a very light usage during this time, the screen hinge is broken.

",1.0,2020-08-26 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,screen ,['screen'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Good but camera issues,"

  Camera is not working. Poor response from Lenovo support team

",3.0,2020-08-24 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,good ,['good'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
DEAD ON ARRIVAL.  NO REPLACEMENT PROVIDED EITHER BY AMAZON OR BY SELLER,"

  The product was dead on arrival. I contacted Amazon but they said seller doesn’t have more of this product to there won’t be any replacement.

",1.0,2020-08-20 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,dead ,['dead'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Value for money,"

  Value for money.

",5.0,2020-08-19 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,valu ,['valu'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
Poor build quality!,"

  Really poor build quality. Hinge came loose with 3 months of purchase with a large gap. Never seen such a thing in my life!

",1.0,2020-08-19 00:00:00,2021-01-12 19:53:12.432589,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,R50T73NF,2020,3,8,poor ,['poor'],amazon.in,37.82822847366333,"q,u,a,l,i,t,y",,
